11.3704 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3715 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3723 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3731 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3740 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3749 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3760 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3769 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3783 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3794 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3803 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3814 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3823 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3834 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3844 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3855 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3864 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3875 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3886 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3896 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3906 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3916 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3926 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3938 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3953 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3964 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3974 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3984 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.3995 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.4005 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.4014 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.4034 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.4045 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.4057 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.4062 	DEBUG 	Uploading Texture Font fontname to graphics card
11.4073 	DEBUG 	Upload of Texture Font fontname complete
11.4309 	EXP 	Created image_L = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_L', opacity=1, ori=1.0, pos=array([-0.25,  0.  ]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
11.4346 	EXP 	Created image_R = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_R', opacity=1, ori=1.0, pos=array([0.25, 0.  ]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
11.5353 	EXP 	Created main_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='main_instr', opacity=1, ori=0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.5361 	EXP 	Created trial_count = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='trial_count', opacity=1, ori=0, pos=array([ 0.4, -0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.5370 	EXP 	Created fbtext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fbtext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.5376 	EXP 	Created end_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_txt', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.5465 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text="Press 'space' to save results", units='height', win=Window(...), wrapWidth=1)
0.0162 	EXP 	instr_textbox1: autoLog = True
0.0162 	EXP 	instrtxt2: autoLog = True
0.0345 	INFO 	Keyboard events cleared
0.0339 	EXP 	instr_textbox1: autoDraw = True
0.4911 	DATA 	Keypress: m
0.4913 	DATA 	Keypress: n
0.5090 	INFO 	Keyboard events cleared
0.5082 	EXP 	instr_textbox1: autoDraw = False
0.5082 	EXP 	image_L_3: ori = 0.0
0.5082 	EXP 	image_L_3: image = 'FR.png'
0.5082 	EXP 	image_R_3: ori = -90.0
0.5082 	EXP 	image_R_3: image = 'F.png'
0.5082 	EXP 	image_L_3: autoDraw = True
0.5082 	EXP 	image_R_3: autoDraw = True
0.5082 	EXP 	instrtxt2: autoDraw = True
0.5199 	DEBUG 	Read csv file with pandas: MentalRot.csv
0.5212 	DEBUG 	Clearing unnamed columns from MentalRot.csv
0.5231 	EXP 	Imported MentalRot.csv as conditions, 32 conditions, 6 params
0.5239 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'left_im': 'F.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 180, 'corrAns': 'n', 'angle': 180, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.7512 	DATA 	Keypress: n
0.7515 	DATA 	Keypress: m
0.7517 	DATA 	Keypress: n
0.7649 	INFO 	Keyboard events cleared
0.7645 	EXP 	image_L_3: autoDraw = False
0.7645 	EXP 	image_R_3: autoDraw = False
0.7645 	EXP 	instrtxt2: autoDraw = False
0.7645 	EXP 	image_L: ori = 0.0
0.7645 	EXP 	image_L: image = 'F.png'
0.7645 	EXP 	image_R: ori = 180.0
0.7645 	EXP 	image_R: image = 'F.png'
0.7645 	EXP 	trial_count: height = 0.03
0.7645 	EXP 	trial_count: height = 0.03
0.7645 	EXP 	trial_count: height = 0.03
0.7645 	EXP 	trial_count: text = '0/32'
0.7645 	EXP 	image_L: autoDraw = True
0.7645 	EXP 	image_R: autoDraw = True
0.7645 	EXP 	main_instr: autoDraw = True
0.7645 	EXP 	trial_count: autoDraw = True
0.8751 	DATA 	Keypress: m
0.8836 	EXP 	image_L: autoDraw = False
0.8836 	EXP 	image_R: autoDraw = False
0.8836 	EXP 	main_instr: autoDraw = False
0.8836 	EXP 	trial_count: autoDraw = False
0.8836 	EXP 	fbtext: foreColor = <psychopy.colors.Color: red, alpha=1.0>
0.8836 	EXP 	fbtext: height = 0.05
0.8836 	EXP 	fbtext: height = 0.05
0.8836 	EXP 	fbtext: height = 0.05
0.8836 	EXP 	fbtext: text = 'Incorrect'
0.8836 	EXP 	fbtext: autoDraw = True
0.9694 	DATA 	Keypress: n
1.0860 	DATA 	Keypress: m
1.1870 	DATA 	Keypress: n
1.2859 	DATA 	Keypress: m
1.3845 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'left_im': 'F.png', 'right_im': 'FR.png', 'leftori': 0, 'rightori': 270, 'corrAns': 'm', 'angle': 270, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
1.5718 	DATA 	Keypress: n
1.5724 	DATA 	Keypress: m
1.5837 	INFO 	Keyboard events cleared
1.5830 	EXP 	fbtext: autoDraw = False
1.5830 	EXP 	image_L: ori = 0.0
1.5830 	EXP 	image_L: image = 'F.png'
1.5830 	EXP 	image_R: ori = 270.0
1.5830 	EXP 	image_R: image = 'FR.png'
1.5830 	EXP 	trial_count: height = 0.03
1.5830 	EXP 	trial_count: height = 0.03
1.5830 	EXP 	trial_count: height = 0.03
1.5830 	EXP 	trial_count: text = '1/32'
1.5830 	EXP 	image_L: autoDraw = True
1.5830 	EXP 	image_R: autoDraw = True
1.5830 	EXP 	main_instr: autoDraw = True
1.5830 	EXP 	trial_count: autoDraw = True
1.5873 	DATA 	Keypress: n
1.7081 	DATA 	Keypress: m
1.7154 	EXP 	image_L: autoDraw = False
1.7154 	EXP 	image_R: autoDraw = False
1.7154 	EXP 	main_instr: autoDraw = False
1.7154 	EXP 	trial_count: autoDraw = False
1.7154 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
1.7154 	EXP 	fbtext: height = 0.05
1.7154 	EXP 	fbtext: height = 0.05
1.7154 	EXP 	fbtext: height = 0.05
1.7154 	EXP 	fbtext: text = 'Correct!'
1.7154 	EXP 	fbtext: autoDraw = True
1.8184 	DATA 	Keypress: n
1.9211 	DATA 	Keypress: m
1.9885 	DATA 	Keypress: n
2.1350 	DATA 	Keypress: m
2.1517 	DATA 	Keypress: n
2.2012 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'left_im': 'FR.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 270, 'corrAns': 'm', 'angle': 270, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
2.3514 	DATA 	Keypress: n
2.3917 	INFO 	Keyboard events cleared
2.3911 	EXP 	fbtext: autoDraw = False
2.3911 	EXP 	fbtext: autoDraw = False
2.3911 	EXP 	image_L: ori = 0.0
2.3911 	EXP 	image_L: image = 'FR.png'
2.3911 	EXP 	image_R: ori = 270.0
2.3911 	EXP 	image_R: image = 'F.png'
2.3911 	EXP 	trial_count: height = 0.03
2.3911 	EXP 	trial_count: height = 0.03
2.3911 	EXP 	trial_count: height = 0.03
2.3911 	EXP 	trial_count: text = '2/32'
2.3911 	EXP 	image_L: autoDraw = True
2.3911 	EXP 	image_R: autoDraw = True
2.3911 	EXP 	main_instr: autoDraw = True
2.3911 	EXP 	trial_count: autoDraw = True
2.4718 	DATA 	Keypress: m
2.4818 	EXP 	image_L: autoDraw = False
2.4818 	EXP 	image_R: autoDraw = False
2.4818 	EXP 	main_instr: autoDraw = False
2.4818 	EXP 	trial_count: autoDraw = False
2.4818 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
2.4818 	EXP 	fbtext: text = 'Correct!'
2.4818 	EXP 	fbtext: autoDraw = True
2.5359 	DATA 	Keypress: n
2.6675 	DATA 	Keypress: m
2.7176 	DATA 	Keypress: n
2.8676 	DATA 	Keypress: m
2.8844 	DATA 	Keypress: n
2.9670 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'left_im': 'FR.png', 'right_im': 'FR.png', 'leftori': 0, 'rightori': 225, 'corrAns': 'n', 'angle': 225, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
3.0851 	DATA 	Keypress: n
3.1140 	INFO 	Keyboard events cleared
3.1133 	EXP 	fbtext: autoDraw = False
3.1133 	EXP 	fbtext: autoDraw = False
3.1133 	EXP 	image_L: ori = 0.0
3.1133 	EXP 	image_L: image = 'FR.png'
3.1133 	EXP 	image_R: ori = 225.0
3.1133 	EXP 	image_R: image = 'FR.png'
3.1133 	EXP 	trial_count: height = 0.03
3.1133 	EXP 	trial_count: height = 0.03
3.1133 	EXP 	trial_count: height = 0.03
3.1133 	EXP 	trial_count: text = '3/32'
3.1133 	EXP 	image_L: autoDraw = True
3.1133 	EXP 	image_R: autoDraw = True
3.1133 	EXP 	main_instr: autoDraw = True
3.1133 	EXP 	trial_count: autoDraw = True
3.1186 	DATA 	Keypress: m
3.2528 	DATA 	Keypress: n
3.2639 	EXP 	image_L: autoDraw = False
3.2639 	EXP 	image_R: autoDraw = False
3.2639 	EXP 	main_instr: autoDraw = False
3.2639 	EXP 	trial_count: autoDraw = False
3.2639 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
3.2639 	EXP 	fbtext: text = 'Correct!'
3.2639 	EXP 	fbtext: autoDraw = True
3.3523 	DATA 	Keypress: m
3.4681 	DATA 	Keypress: n
3.6000 	DATA 	Keypress: m
3.7497 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'left_im': 'F.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 0, 'corrAns': 'n', 'angle': 0, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
3.9117 	DATA 	Keypress: n
3.9118 	DATA 	Keypress: m
3.9313 	INFO 	Keyboard events cleared
3.9307 	EXP 	fbtext: autoDraw = False
3.9307 	EXP 	fbtext: autoDraw = False
3.9307 	EXP 	image_L: ori = 0.0
3.9307 	EXP 	image_L: image = 'F.png'
3.9307 	EXP 	image_R: ori = 0.0
3.9307 	EXP 	image_R: image = 'F.png'
3.9307 	EXP 	trial_count: height = 0.03
3.9307 	EXP 	trial_count: height = 0.03
3.9307 	EXP 	trial_count: height = 0.03
3.9307 	EXP 	trial_count: text = '4/32'
3.9307 	EXP 	image_L: autoDraw = True
3.9307 	EXP 	image_R: autoDraw = True
3.9307 	EXP 	main_instr: autoDraw = True
3.9307 	EXP 	trial_count: autoDraw = True
4.0348 	DATA 	Keypress: n
4.0467 	EXP 	image_L: autoDraw = False
4.0467 	EXP 	image_R: autoDraw = False
4.0467 	EXP 	main_instr: autoDraw = False
4.0467 	EXP 	trial_count: autoDraw = False
4.0467 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
4.0467 	EXP 	fbtext: text = 'Correct!'
4.0467 	EXP 	fbtext: autoDraw = True
4.1011 	DATA 	Keypress: m
4.2498 	DATA 	Keypress: n
4.3835 	DATA 	Keypress: m
4.4661 	DATA 	Keypress: n
4.5320 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'left_im': 'F.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 135, 'corrAns': 'n', 'angle': 135, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
4.6504 	DATA 	Keypress: m
4.6637 	INFO 	Keyboard events cleared
4.6632 	EXP 	fbtext: autoDraw = False
4.6632 	EXP 	fbtext: autoDraw = False
4.6632 	EXP 	image_L: ori = 0.0
4.6632 	EXP 	image_L: image = 'F.png'
4.6632 	EXP 	image_R: ori = 135.0
