5.2899 	INFO 	Loaded monitor calibration from ['2024_11_21 21:11']
10.6452 	EXP 	Created end_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_txt', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.6553 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text="Press 'space' to save results", units='height', win=Window(...), wrapWidth=1)
0.0020 	DATA 	Keypress: m
0.0024 	DATA 	Keypress: m
0.0054 	EXP 	instr_textbox1: autoLog = True
0.0054 	EXP 	instrtxt2: autoLog = True
0.0393 	INFO 	Keyboard events cleared
0.0386 	EXP 	instr_textbox1: autoDraw = True
0.3476 	DATA 	Keypress: n
0.8160 	DATA 	Keypress: m
0.8165 	DATA 	Keypress: n
0.8360 	INFO 	Keyboard events cleared
0.8351 	EXP 	instr_textbox1: autoDraw = False
0.8351 	EXP 	image_L_3: ori = 0.0
0.8351 	EXP 	image_L_3: image = 'FR.png'
0.8351 	EXP 	image_R_3: ori = -90.0
0.8351 	EXP 	image_R_3: image = 'F.png'
0.8351 	EXP 	image_L_3: autoDraw = True
0.8351 	EXP 	image_R_3: autoDraw = True
0.8351 	EXP 	instrtxt2: autoDraw = True
0.8812 	DATA 	Keypress: m
0.9506 	DEBUG 	Read csv file with pandas: MentalRot.csv
0.9520 	DEBUG 	Clearing unnamed columns from MentalRot.csv
0.9538 	EXP 	Imported MentalRot.csv as conditions, 32 conditions, 6 params
0.9547 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'left_im': 'FR.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 180, 'corrAns': 'm', 'angle': 180, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.1089 	DATA 	Keypress: n
1.1210 	INFO 	Keyboard events cleared
1.1204 	EXP 	image_L_3: autoDraw = False
1.1204 	EXP 	image_R_3: autoDraw = False
1.1204 	EXP 	instrtxt2: autoDraw = False
1.1204 	EXP 	image_L: ori = 0.0
1.1204 	EXP 	image_L: image = 'FR.png'
1.1204 	EXP 	image_R: ori = 180.0
1.1204 	EXP 	image_R: image = 'F.png'
1.1204 	EXP 	trial_count: height = 0.03
1.1204 	EXP 	trial_count: height = 0.03
1.1204 	EXP 	trial_count: height = 0.03
1.1204 	EXP 	trial_count: text = '0/32'
1.1204 	EXP 	image_L: autoDraw = True
1.1204 	EXP 	image_R: autoDraw = True
1.1204 	EXP 	main_instr: autoDraw = True
1.1204 	EXP 	trial_count: autoDraw = True
1.1645 	DATA 	Keypress: m
1.1722 	EXP 	image_L: autoDraw = False
1.1722 	EXP 	image_R: autoDraw = False
1.1722 	EXP 	main_instr: autoDraw = False
1.1722 	EXP 	trial_count: autoDraw = False
1.1722 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
1.1722 	EXP 	fbtext: height = 0.05
1.1722 	EXP 	fbtext: height = 0.05
1.1722 	EXP 	fbtext: height = 0.05
1.1722 	EXP 	fbtext: text = 'Correct!'
1.1722 	EXP 	fbtext: autoDraw = True
1.2760 	DATA 	Keypress: n
1.4436 	DATA 	Keypress: n
1.5435 	DATA 	Keypress: m
1.6594 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'left_im': 'FR.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 270, 'corrAns': 'm', 'angle': 270, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
1.8204 	DATA 	Keypress: m
1.8401 	INFO 	Keyboard events cleared
1.8393 	EXP 	fbtext: autoDraw = False
1.8393 	EXP 	image_L: ori = 0.0
1.8393 	EXP 	image_L: image = 'FR.png'
1.8393 	EXP 	image_R: ori = 270.0
1.8393 	EXP 	image_R: image = 'F.png'
1.8393 	EXP 	trial_count: height = 0.03
1.8393 	EXP 	trial_count: height = 0.03
1.8393 	EXP 	trial_count: height = 0.03
1.8393 	EXP 	trial_count: text = '1/32'
1.8393 	EXP 	image_L: autoDraw = True
1.8393 	EXP 	image_R: autoDraw = True
1.8393 	EXP 	main_instr: autoDraw = True
1.8393 	EXP 	trial_count: autoDraw = True
1.9782 	DATA 	Keypress: m
1.9884 	EXP 	image_L: autoDraw = False
1.9884 	EXP 	image_R: autoDraw = False
1.9884 	EXP 	main_instr: autoDraw = False
1.9884 	EXP 	trial_count: autoDraw = False
1.9884 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
1.9884 	EXP 	fbtext: text = 'Correct!'
1.9884 	EXP 	fbtext: autoDraw = True
2.1597 	DATA 	Keypress: m
2.3748 	DATA 	Keypress: m
2.4741 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'left_im': 'F.png', 'right_im': 'FR.png', 'leftori': 0, 'rightori': 90, 'corrAns': 'm', 'angle': 90, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
2.6560 	DATA 	Keypress: m
2.6985 	INFO 	Keyboard events cleared
2.6978 	EXP 	fbtext: autoDraw = False
2.6978 	EXP 	fbtext: autoDraw = False
2.6978 	EXP 	image_L: ori = 0.0
2.6978 	EXP 	image_L: image = 'F.png'
2.6978 	EXP 	image_R: ori = 90.0
2.6978 	EXP 	image_R: image = 'FR.png'
2.6978 	EXP 	trial_count: height = 0.03
2.6978 	EXP 	trial_count: height = 0.03
2.6978 	EXP 	trial_count: height = 0.03
2.6978 	EXP 	trial_count: text = '2/32'
2.6978 	EXP 	image_L: autoDraw = True
2.6978 	EXP 	image_R: autoDraw = True
2.6978 	EXP 	main_instr: autoDraw = True
2.6978 	EXP 	trial_count: autoDraw = True
2.7925 	DATA 	Keypress: m
2.8040 	EXP 	image_L: autoDraw = False
2.8040 	EXP 	image_R: autoDraw = False
2.8040 	EXP 	main_instr: autoDraw = False
2.8040 	EXP 	trial_count: autoDraw = False
2.8040 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
2.8040 	EXP 	fbtext: text = 'Correct!'
2.8040 	EXP 	fbtext: autoDraw = True
2.9922 	DATA 	Keypress: m
3.2078 	DATA 	Keypress: m
3.2910 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'left_im': 'FR.png', 'right_im': 'FR.png', 'leftori': 0, 'rightori': 0, 'corrAns': 'n', 'angle': 0, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
3.4751 	DATA 	Keypress: m
3.5059 	INFO 	Keyboard events cleared
3.5043 	EXP 	fbtext: autoDraw = False
3.5043 	EXP 	fbtext: autoDraw = False
3.5043 	EXP 	image_L: ori = 0.0
3.5043 	EXP 	image_L: image = 'FR.png'
3.5043 	EXP 	image_R: ori = 0.0
3.5043 	EXP 	image_R: image = 'FR.png'
3.5043 	EXP 	trial_count: height = 0.03
3.5043 	EXP 	trial_count: height = 0.03
3.5043 	EXP 	trial_count: height = 0.03
3.5043 	EXP 	trial_count: text = '3/32'
3.5043 	EXP 	image_L: autoDraw = True
3.5043 	EXP 	image_R: autoDraw = True
3.5043 	EXP 	main_instr: autoDraw = True
3.5043 	EXP 	trial_count: autoDraw = True
3.6001 	DATA 	Keypress: m
3.6189 	EXP 	image_L: autoDraw = False
3.6189 	EXP 	image_R: autoDraw = False
3.6189 	EXP 	main_instr: autoDraw = False
3.6189 	EXP 	trial_count: autoDraw = False
3.6189 	EXP 	fbtext: foreColor = <psychopy.colors.Color: red, alpha=1.0>
3.6189 	EXP 	fbtext: height = 0.05
3.6189 	EXP 	fbtext: height = 0.05
3.6189 	EXP 	fbtext: height = 0.05
3.6189 	EXP 	fbtext: text = 'Incorrect'
3.6189 	EXP 	fbtext: autoDraw = True
3.8086 	DATA 	Keypress: m
4.0053 	DATA 	Keypress: m
4.1065 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'left_im': 'F.png', 'right_im': 'FR.png', 'leftori': 0, 'rightori': 270, 'corrAns': 'm', 'angle': 270, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
4.2624 	DATA 	Keypress: m
4.2710 	INFO 	Keyboard events cleared
4.2702 	EXP 	fbtext: autoDraw = False
4.2702 	EXP 	image_L: ori = 0.0
4.2702 	EXP 	image_L: image = 'F.png'
4.2702 	EXP 	image_R: ori = 270.0
4.2702 	EXP 	image_R: image = 'FR.png'
4.2702 	EXP 	trial_count: height = 0.03
4.2702 	EXP 	trial_count: height = 0.03
4.2702 	EXP 	trial_count: height = 0.03
4.2702 	EXP 	trial_count: text = '4/32'
4.2702 	EXP 	image_L: autoDraw = True
4.2702 	EXP 	image_R: autoDraw = True
4.2702 	EXP 	main_instr: autoDraw = True
4.2702 	EXP 	trial_count: autoDraw = True
4.3970 	DATA 	Keypress: m
4.4033 	EXP 	image_L: autoDraw = False
4.4033 	EXP 	image_R: autoDraw = False
4.4033 	EXP 	main_instr: autoDraw = False
4.4033 	EXP 	trial_count: autoDraw = False
4.4033 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
4.4033 	EXP 	fbtext: height = 0.05
4.4033 	EXP 	fbtext: height = 0.05
4.4033 	EXP 	fbtext: height = 0.05
4.4033 	EXP 	fbtext: text = 'Correct!'
4.4033 	EXP 	fbtext: autoDraw = True
4.5916 	DATA 	Keypress: m
4.7721 	DATA 	Keypress: m
4.9058 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'left_im': 'F.png', 'right_im': 'FR.png', 'leftori': 0, 'rightori': 135, 'corrAns': 'm', 'angle': 135, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
5.0703 	DATA 	Keypress: m
5.0869 	INFO 	Keyboard events cleared
5.0862 	EXP 	fbtext: autoDraw = False
5.0862 	EXP 	image_L: ori = 0.0
5.0862 	EXP 	image_L: image = 'F.png'
5.0862 	EXP 	image_R: ori = 135.0
5.0862 	EXP 	image_R: image = 'FR.png'
5.0862 	EXP 	trial_count: height = 0.03
5.0862 	EXP 	trial_count: height = 0.03
5.0862 	EXP 	trial_count: height = 0.03
5.0862 	EXP 	trial_count: text = '5/32'
5.0862 	EXP 	image_L: autoDraw = True
5.0862 	EXP 	image_R: autoDraw = True
5.0862 	EXP 	main_instr: autoDraw = True
5.0862 	EXP 	trial_count: autoDraw = True
5.1758 	DATA 	Keypress: m
5.1845 	EXP 	image_L: autoDraw = False
5.1845 	EXP 	image_R: autoDraw = False
5.1845 	EXP 	main_instr: autoDraw = False
5.1845 	EXP 	trial_count: autoDraw = False
5.1845 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
5.1845 	EXP 	fbtext: text = 'Correct!'
5.1845 	EXP 	fbtext: autoDraw = True
5.3552 	DATA 	Keypress: m
5.5552 	DATA 	Keypress: m
5.6714 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'left_im': 'FR.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 45, 'corrAns': 'm', 'angle': 45, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
5.8380 	DATA 	Keypress: m
5.8524 	INFO 	Keyboard events cleared
5.8518 	EXP 	fbtext: autoDraw = False
5.8518 	EXP 	fbtext: autoDraw = False
5.8518 	EXP 	image_L: ori = 0.0
5.8518 	EXP 	image_L: image = 'FR.png'
5.8518 	EXP 	image_R: ori = 45.0
5.8518 	EXP 	image_R: image = 'F.png'
5.8518 	EXP 	trial_count: height = 0.03
5.8518 	EXP 	trial_count: height = 0.03
5.8518 	EXP 	trial_count: height = 0.03
5.8518 	EXP 	trial_count: text = '6/32'
5.8518 	EXP 	image_L: autoDraw = True
5.8518 	EXP 	image_R: autoDraw = True
5.8518 	EXP 	main_instr: autoDraw = True
5.8518 	EXP 	trial_count: autoDraw = True
5.9408 	DATA 	Keypress: m
5.9511 	EXP 	image_L: autoDraw = False
5.9511 	EXP 	image_R: autoDraw = False
5.9511 	EXP 	main_instr: autoDraw = False
5.9511 	EXP 	trial_count: autoDraw = False
5.9511 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
5.9511 	EXP 	fbtext: text = 'Correct!'
5.9511 	EXP 	fbtext: autoDraw = True
6.1208 	DATA 	Keypress: m
6.3084 	DATA 	Keypress: m
6.4395 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'left_im': 'F.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 315, 'corrAns': 'n', 'angle': 315, 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
6.7159 	DATA 	Keypress: m
