9.1923 	INFO 	Loaded monitor calibration from ['2024_11_21 21:11']
14.8115 	EXP 	Created image_L_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_L_3', opacity=1, ori=1.0, pos=array([-0.25,  0.2 ]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
14.8159 	EXP 	Created image_R_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_R_3', opacity=1, ori=1.0, pos=array([0.25, 0.2 ]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
14.8358 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8365 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8370 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8373 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8377 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8380 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8385 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8391 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8395 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8401 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8406 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8410 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8416 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8421 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8427 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8433 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8439 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8445 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8451 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8458 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8464 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8469 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8475 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8481 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8487 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8496 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8505 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8510 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8516 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8524 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8530 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8536 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8553 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8560 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8568 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8573 	DEBUG 	Uploading Texture Font fontname to graphics card
14.8592 	DEBUG 	Upload of Texture Font fontname complete
14.8867 	EXP 	Created image_L = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_L', opacity=1, ori=1.0, pos=array([-0.25,  0.  ]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
14.8920 	EXP 	Created image_R = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_R', opacity=1, ori=1.0, pos=array([0.25, 0.  ]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
15.1901 	EXP 	Created main_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='main_instr', opacity=1, ori=0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.1912 	EXP 	Created trial_count = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='trial_count', opacity=1, ori=0, pos=array([ 0.4, -0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.1930 	EXP 	Created fbtext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fbtext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.1938 	EXP 	Created end_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_txt', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.2046 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text="Press 'space' to save results", units='height', win=Window(...), wrapWidth=1)
0.0009 	DATA 	Mouse: Left button down, pos=(417,416)
0.0011 	DATA 	Mouse:  Left button up, pos=(417,416)
0.0126 	EXP 	instr_textbox1: autoLog = True
0.0126 	EXP 	instrtxt2: autoLog = True
0.0314 	INFO 	Keyboard events cleared
0.0308 	EXP 	instr_textbox1: autoDraw = True
1.4063 	DATA 	Keypress: m
1.4412 	INFO 	Keyboard events cleared
1.4406 	EXP 	instr_textbox1: autoDraw = False
1.4406 	EXP 	image_L_3: ori = 0.0
1.4406 	EXP 	image_L_3: image = 'FR.png'
1.4406 	EXP 	image_R_3: ori = -90.0
1.4406 	EXP 	image_R_3: image = 'F.png'
1.4406 	EXP 	image_L_3: autoDraw = True
1.4406 	EXP 	image_R_3: autoDraw = True
1.4406 	EXP 	instrtxt2: autoDraw = True
5.3365 	DEBUG 	Read csv file with pandas: MentalRot.csv
5.3514 	DEBUG 	Clearing unnamed columns from MentalRot.csv
5.3526 	EXP 	Imported MentalRot.csv as conditions, 32 conditions, 6 params
5.3613 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'left_im': 'FR.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 225, 'corrAns': 'm', 'angle': 225, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
5.5300 	DATA 	Keypress: n
5.5425 	INFO 	Keyboard events cleared
5.5419 	EXP 	image_L_3: autoDraw = False
5.5419 	EXP 	image_R_3: autoDraw = False
5.5419 	EXP 	instrtxt2: autoDraw = False
5.5419 	EXP 	image_L: ori = 0.0
5.5419 	EXP 	image_L: image = 'FR.png'
5.5419 	EXP 	image_R: ori = 225.0
5.5419 	EXP 	image_R: image = 'F.png'
5.5419 	EXP 	trial_count: height = 0.03
5.5419 	EXP 	trial_count: height = 0.03
5.5419 	EXP 	trial_count: height = 0.03
5.5419 	EXP 	trial_count: text = '0/32'
5.5419 	EXP 	image_L: autoDraw = True
5.5419 	EXP 	image_R: autoDraw = True
5.5419 	EXP 	main_instr: autoDraw = True
5.5419 	EXP 	trial_count: autoDraw = True
7.4121 	DATA 	Keypress: m
7.4407 	EXP 	image_L: autoDraw = False
7.4407 	EXP 	image_R: autoDraw = False
7.4407 	EXP 	main_instr: autoDraw = False
7.4407 	EXP 	trial_count: autoDraw = False
7.4407 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
7.4407 	EXP 	fbtext: height = 0.05
7.4407 	EXP 	fbtext: height = 0.05
7.4407 	EXP 	fbtext: height = 0.05
7.4407 	EXP 	fbtext: text = 'Correct!'
7.4407 	EXP 	fbtext: autoDraw = True
7.4445 	DATA 	Keypress: n
7.6451 	DATA 	Keypress: n
7.8109 	DATA 	Keypress: m
7.9261 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'left_im': 'F.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 180, 'corrAns': 'n', 'angle': 180, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
8.0984 	DATA 	Keypress: n
8.0987 	DATA 	Keypress: m
8.1079 	INFO 	Keyboard events cleared
8.1074 	EXP 	fbtext: autoDraw = False
8.1074 	EXP 	fbtext: autoDraw = False
8.1074 	EXP 	image_L: ori = 0.0
8.1074 	EXP 	image_L: image = 'F.png'
8.1074 	EXP 	image_R: ori = 180.0
8.1074 	EXP 	image_R: image = 'F.png'
8.1074 	EXP 	trial_count: height = 0.03
8.1074 	EXP 	trial_count: height = 0.03
8.1074 	EXP 	trial_count: height = 0.03
8.1074 	EXP 	trial_count: text = '1/32'
8.1074 	EXP 	image_L: autoDraw = True
8.1074 	EXP 	image_R: autoDraw = True
8.1074 	EXP 	main_instr: autoDraw = True
8.1074 	EXP 	trial_count: autoDraw = True
8.2964 	DATA 	Keypress: n
8.3073 	EXP 	image_L: autoDraw = False
8.3073 	EXP 	image_R: autoDraw = False
8.3073 	EXP 	main_instr: autoDraw = False
8.3073 	EXP 	trial_count: autoDraw = False
8.3073 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
8.3073 	EXP 	fbtext: text = 'Correct!'
8.3073 	EXP 	fbtext: autoDraw = True
8.3621 	DATA 	Keypress: m
8.5091 	DATA 	Keypress: n
8.5779 	DATA 	Keypress: m
8.7594 	DATA 	Keypress: n
8.8081 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'left_im': 'FR.png', 'right_im': 'FR.png', 'leftori': 0, 'rightori': 45, 'corrAns': 'n', 'angle': 45, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
8.9734 	DATA 	Keypress: m
9.0148 	INFO 	Keyboard events cleared
9.0142 	EXP 	fbtext: autoDraw = False
9.0142 	EXP 	image_L: ori = 0.0
9.0142 	EXP 	image_L: image = 'FR.png'
9.0142 	EXP 	image_R: ori = 45.0
9.0142 	EXP 	image_R: image = 'FR.png'
9.0142 	EXP 	trial_count: height = 0.03
9.0142 	EXP 	trial_count: height = 0.03
9.0142 	EXP 	trial_count: height = 0.03
9.0142 	EXP 	trial_count: text = '2/32'
9.0142 	EXP 	image_L: autoDraw = True
9.0142 	EXP 	image_R: autoDraw = True
9.0142 	EXP 	main_instr: autoDraw = True
9.0142 	EXP 	trial_count: autoDraw = True
9.0197 	DATA 	Keypress: n
9.1119 	DATA 	Keypress: m
9.1394 	EXP 	image_L: autoDraw = False
9.1394 	EXP 	image_R: autoDraw = False
9.1394 	EXP 	main_instr: autoDraw = False
9.1394 	EXP 	trial_count: autoDraw = False
9.1394 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
9.1394 	EXP 	fbtext: text = 'Correct!'
9.1394 	EXP 	fbtext: autoDraw = True
9.2586 	DATA 	Keypress: n
9.3584 	DATA 	Keypress: m
9.5417 	DATA 	Keypress: n
9.6093 	DATA 	Keypress: m
9.6245 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'left_im': 'F.png', 'right_im': 'F.png', 'leftori': 0, 'rightori': 135, 'corrAns': 'n', 'angle': 135, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
9.7981 	INFO 	Keyboard events cleared
9.7975 	EXP 	fbtext: autoDraw = False
9.7975 	EXP 	fbtext: autoDraw = False
9.7975 	EXP 	image_L: ori = 0.0
9.7975 	EXP 	image_L: image = 'F.png'
9.7975 	EXP 	image_R: ori = 135.0
9.7975 	EXP 	image_R: image = 'F.png'
9.7975 	EXP 	trial_count: height = 0.03
9.7975 	EXP 	trial_count: height = 0.03
9.7975 	EXP 	trial_count: height = 0.03
9.7975 	EXP 	trial_count: text = '3/32'
9.7975 	EXP 	image_L: autoDraw = True
9.7975 	EXP 	image_R: autoDraw = True
9.7975 	EXP 	main_instr: autoDraw = True
9.7975 	EXP 	trial_count: autoDraw = True
9.8155 	DATA 	Keypress: m
9.8218 	EXP 	image_L: autoDraw = False
9.8218 	EXP 	image_R: autoDraw = False
9.8218 	EXP 	main_instr: autoDraw = False
9.8218 	EXP 	trial_count: autoDraw = False
9.8218 	EXP 	fbtext: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.8218 	EXP 	fbtext: height = 0.05
9.8218 	EXP 	fbtext: height = 0.05
9.8218 	EXP 	fbtext: height = 0.05
9.8218 	EXP 	fbtext: text = 'Incorrect'
9.8218 	EXP 	fbtext: autoDraw = True
10.0081 	DATA 	Keypress: m
10.2077 	DATA 	Keypress: m
10.3072 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'left_im': 'FR.png', 'right_im': 'FR.png', 'leftori': 0, 'rightori': 315, 'corrAns': 'n', 'angle': 315, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
10.4498 	DATA 	Keypress: m
10.4558 	INFO 	Keyboard events cleared
10.4552 	EXP 	fbtext: autoDraw = False
10.4552 	EXP 	fbtext: autoDraw = False
10.4552 	EXP 	image_L: ori = 0.0
10.4552 	EXP 	image_L: image = 'FR.png'
10.4552 	EXP 	image_R: ori = 315.0
10.4552 	EXP 	image_R: image = 'FR.png'
10.4552 	EXP 	trial_count: height = 0.03
10.4552 	EXP 	trial_count: height = 0.03
10.4552 	EXP 	trial_count: height = 0.03
10.4552 	EXP 	trial_count: text = '4/32'
10.4552 	EXP 	image_L: autoDraw = True
10.4552 	EXP 	image_R: autoDraw = True
10.4552 	EXP 	main_instr: autoDraw = True
10.4552 	EXP 	trial_count: autoDraw = True
10.5597 	DATA 	Keypress: m
10.5707 	EXP 	image_L: autoDraw = False
10.5707 	EXP 	image_R: autoDraw = False
10.5707 	EXP 	main_instr: autoDraw = False
10.5707 	EXP 	trial_count: autoDraw = False
10.5707 	EXP 	fbtext: foreColor = <psychopy.colors.Color: red, alpha=1.0>
10.5707 	EXP 	fbtext: text = 'Incorrect'
10.5707 	EXP 	fbtext: autoDraw = True
10.7242 	DATA 	Keypress: m
10.8907 	DATA 	Keypress: m
11.0563 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'left_im': 'FR.png', 'right_im': 'FR.png', 'leftori': 0, 'rightori': 135, 'corrAns': 'n', 'angle': 135, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
11.1749 	DATA 	Keypress: m
11.1881 	INFO 	Keyboard events cleared
11.1876 	EXP 	fbtext: autoDraw = False
11.1876 	EXP 	fbtext: autoDraw = False
11.1876 	EXP 	image_L: ori = 0.0
11.1876 	EXP 	image_L: image = 'FR.png'
11.1876 	EXP 	image_R: ori = 135.0
11.1876 	EXP 	image_R: image = 'FR.png'
11.1876 	EXP 	trial_count: height = 0.03
11.1876 	EXP 	trial_count: height = 0.03
11.1876 	EXP 	trial_count: height = 0.03
11.1876 	EXP 	trial_count: text = '5/32'
11.1876 	EXP 	image_L: autoDraw = True
11.1876 	EXP 	image_R: autoDraw = True
11.1876 	EXP 	main_instr: autoDraw = True
11.1876 	EXP 	trial_count: autoDraw = True
11.2250 	DATA 	Keypress: m
11.2371 	EXP 	image_L: autoDraw = False
11.2371 	EXP 	image_R: autoDraw = False
11.2371 	EXP 	main_instr: autoDraw = False
11.2371 	EXP 	trial_count: autoDraw = False
11.2371 	EXP 	fbtext: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.2371 	EXP 	fbtext: text = 'Incorrect'
11.2371 	EXP 	fbtext: autoDraw = True
11.3906 	DATA 	Keypress: m
11.5563 	DATA 	Keypress: m
11.7223 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'left_im': 'F.png', 'right_im': 'FR.png', 'leftori': 0, 'rightori': 135, 'corrAns': 'm', 'angle': 135, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
11.8535 	DATA 	Keypress: m
11.8714 	INFO 	Keyboard events cleared
11.8707 	EXP 	fbtext: autoDraw = False
11.8707 	EXP 	fbtext: autoDraw = False
11.8707 	EXP 	image_L: ori = 0.0
11.8707 	EXP 	image_L: image = 'F.png'
11.8707 	EXP 	image_R: ori = 135.0
11.8707 	EXP 	image_R: image = 'FR.png'
11.8707 	EXP 	trial_count: height = 0.03
11.8707 	EXP 	trial_count: height = 0.03
11.8707 	EXP 	trial_count: height = 0.03
11.8707 	EXP 	trial_count: text = '6/32'
11.8707 	EXP 	image_L: autoDraw = True
11.8707 	EXP 	image_R: autoDraw = True
11.8707 	EXP 	main_instr: autoDraw = True
11.8707 	EXP 	trial_count: autoDraw = True
11.9103 	DATA 	Keypress: m
11.9194 	EXP 	image_L: autoDraw = False
11.9194 	EXP 	image_R: autoDraw = False
11.9194 	EXP 	main_instr: autoDraw = False
11.9194 	EXP 	trial_count: autoDraw = False
11.9194 	EXP 	fbtext: foreColor = <psychopy.colors.Color: green, alpha=1.0>
11.9194 	EXP 	fbtext: height = 0.05
11.9194 	EXP 	fbtext: height = 0.05
11.9194 	EXP 	fbtext: height = 0.05
11.9194 	EXP 	fbtext: text = 'Correct!'
11.9194 	EXP 	fbtext: autoDraw = True
12.0901 	DATA 	Keypress: m
12.2556 	DATA 	Keypress: m
